category,vec_1,vec_2,vec_3,true,pred,similarity
city-in-state,Oxnard,California,Jacksonville,Florida,Tennessee,0.6331778764724731
city-in-state,Oxnard,California,Indianapolis,Indiana,Indiana,0.6532918810844421
city-in-state,Oxnard,California,Austin,Texas,Texas,0.5999297499656677
city-in-state,Oxnard,California,Detroit,Michigan,Michigan,0.6342944502830505
city-in-state,Oxnard,California,Memphis,Tennessee,Tennessee,0.6745206117630005
city-in-state,Oxnard,California,Boston,Massachusetts,Massachusetts,0.6509655117988586
city-in-state,Oxnard,California,Seattle,Washington,Oregon,0.5941228270530701
city-in-state,Oxnard,California,Denver,Colorado,Colorado,0.6991586089134216
city-in-state,Oxnard,California,Baltimore,Maryland,Maryland,0.681488037109375
city-in-state,Oxnard,California,Nashville,Tennessee,Tennessee,0.6336278319358826
city-in-state,Oxnard,California,Louisville,Kentucky,Kentucky,0.7348994612693787
city-in-state,Oxnard,California,Milwaukee,Wisconsin,Wisconsin,0.688208281993866
city-in-state,Oxnard,California,Portland,Oregon,Oregon,0.6691598296165466
city-in-state,Oxnard,California,Tucson,Arizona,Arizona,0.7128610014915466
city-in-state,Oxnard,California,Mesa,Arizona,Arizona,0.6268432140350342
city-in-state,Oxnard,California,Atlanta,Georgia,Georgia,0.5764278769493103
city-in-state,Oxnard,California,Omaha,Nebraska,Nebraska,0.562727689743042
city-in-state,Oxnard,California,Miami,Florida,Florida,0.6291158199310303
city-in-state,Oxnard,California,Tulsa,Oklahoma,Oklahoma,0.6713953614234924
city-in-state,Oxnard,California,Cleveland,Ohio,Ohio,0.6060799956321716
city-in-state,Oxnard,California,Minneapolis,Minnesota,Minnesota,0.6768282651901245
city-in-state,Oxnard,California,Wichita,Kansas,Kansas,0.6895630955696106
city-in-state,Oxnard,California,Arlington,Texas,Virginia,0.5603564977645874
city-in-state,Fontana,California,Akron,Ohio,Ohio,0.6265451312065125
city-in-state,Fontana,California,Amarillo,Texas,Texas,0.6462998390197754
city-in-state,Fontana,California,Tallahassee,Florida,Florida,0.6379377841949463
city-in-state,Fontana,California,Huntsville,Alabama,Alabama,0.5782629251480103
city-in-state,Fontana,California,Worcester,Massachusetts,Massachusetts,0.6297402381896973
city-in-state,Fontana,California,Chicago,Illinois,Illinois,0.5781348347663879
city-in-state,Fontana,California,Houston,Texas,Texas,0.6164783239364624
city-in-state,Fontana,California,Philadelphia,Pennsylvania,Pennsylvania,0.5677573084831238
city-in-state,Fontana,California,Phoenix,Arizona,Arizona,0.6378329396247864
city-in-state,Fontana,California,Dallas,Texas,Texas,0.6009625792503357
city-in-state,Fontana,California,Jacksonville,Florida,Florida,0.607815682888031
city-in-state,Fontana,California,Indianapolis,Indiana,Indiana,0.6133055090904236
city-in-state,Fontana,California,Austin,Texas,Texas,0.6327850222587585
city-in-state,Fontana,California,Detroit,Michigan,Michigan,0.5657263398170471
city-in-state,Fontana,California,Memphis,Tennessee,Tennessee,0.5876774787902832
city-in-state,Fontana,California,Boston,Massachusetts,Massachusetts,0.6444208025932312
city-in-state,Fontana,California,Seattle,Washington,Oregon,0.6244421005249023
city-in-state,Fontana,California,Denver,Colorado,Colorado,0.6696894764900208
city-in-state,Fontana,California,Baltimore,Maryland,Maryland,0.671127438545227
city-in-state,Fontana,California,Nashville,Tennessee,Tennessee,0.5862689018249512
city-in-state,Fontana,California,Louisville,Kentucky,Kentucky,0.6453964114189148
city-in-state,Fontana,California,Milwaukee,Wisconsin,Wisconsin,0.6426919102668762
city-in-state,Fontana,California,Portland,Oregon,Oregon,0.6942348480224609
city-in-state,Fontana,California,Tucson,Arizona,Arizona,0.6661641597747803
city-in-state,Fontana,California,Mesa,Arizona,Arizona,0.580349862575531
city-in-state,Fontana,California,Atlanta,Georgia,Georgia,0.5682409405708313
city-in-state,Fontana,California,Omaha,Nebraska,Omaha_Neb.,0.5845539569854736
city-in-state,Fontana,California,Miami,Florida,Florida,0.6313803791999817
city-in-state,Fontana,California,Tulsa,Oklahoma,Oklahoma,0.6956573128700256
city-in-state,Fontana,California,Cleveland,Ohio,Ohio,0.5527355670928955
city-in-state,Fontana,California,Minneapolis,Minnesota,Minnesota,0.6452096700668335
city-in-state,Fontana,California,Wichita,Kansas,Oklahoma,0.6379989385604858
city-in-state,Fontana,California,Arlington,Texas,Virginia,0.5452784299850464
city-in-state,Fontana,California,Tampa,Florida,Florida,0.6839599013328552
city-in-state,Akron,Ohio,Amarillo,Texas,Texas,0.7044802308082581
city-in-state,Akron,Ohio,Glendale,California,spokeswoman_Julie_Frisoni,0.5316416621208191
city-in-state,Akron,Ohio,Tallahassee,Florida,Florida,0.6885523200035095
city-in-state,Akron,Ohio,Huntsville,Alabama,Alabama,0.623970627784729
city-in-state,Akron,Ohio,Worcester,Massachusetts,Massachusetts,0.5860342979431152
city-in-state,Akron,Ohio,Chicago,Illinois,Illinois,0.6882925629615784
city-in-state,Akron,Ohio,Houston,Texas,Texas,0.6855288743972778
city-in-state,Akron,Ohio,Philadelphia,Pennsylvania,Pennsylvania,0.671308696269989
city-in-state,Akron,Ohio,Phoenix,Arizona,Arizona,0.6199164986610413
city-in-state,Akron,Ohio,Dallas,Texas,Texas,0.6642288565635681
city-in-state,Akron,Ohio,Jacksonville,Florida,Florida,0.6387678384780884
city-in-state,Akron,Ohio,Indianapolis,Indiana,Indiana,0.700120210647583
city-in-state,Akron,Ohio,Austin,Texas,Texas,0.6620348691940308
city-in-state,Akron,Ohio,Detroit,Michigan,Michigan,0.684866726398468
city-in-state,Akron,Ohio,Memphis,Tennessee,Tennessee,0.7017771601676941
city-in-state,Akron,Ohio,Boston,Massachusetts,Massachusetts,0.642299473285675
city-in-state,Akron,Ohio,Seattle,Washington,Oregon,0.6375288963317871
city-in-state,Akron,Ohio,Denver,Colorado,Colorado,0.6906896829605103
city-in-state,Akron,Ohio,Baltimore,Maryland,Maryland,0.6726343631744385
city-in-state,Akron,Ohio,Nashville,Tennessee,Tennessee,0.6644200682640076
city-in-state,Akron,Ohio,Louisville,Kentucky,Kentucky,0.7675336599349976
city-in-state,Akron,Ohio,Milwaukee,Wisconsin,Wisconsin,0.7251624464988708
city-in-state,Akron,Ohio,Portland,Oregon,Oregon,0.7283710837364197
city-in-state,Akron,Ohio,Tucson,Arizona,Arizona,0.7294880747795105
city-in-state,Akron,Ohio,Fresno,California,California,0.6527301073074341
city-in-state,Akron,Ohio,Sacramento,California,California,0.7130396366119385
city-in-state,Akron,Ohio,Mesa,Arizona,Arizona,0.5618595480918884
city-in-state,Akron,Ohio,Atlanta,Georgia,Georgia,0.662203311920166
city-in-state,Akron,Ohio,Omaha,Nebraska,Nebraska,0.6301326751708984
city-in-state,Akron,Ohio,Miami,Florida,Florida,0.6823149919509888
city-in-state,Akron,Ohio,Tulsa,Oklahoma,Oklahoma,0.7632437944412231
city-in-state,Akron,Ohio,Oakland,California,California,0.5863850116729736
city-in-state,Akron,Ohio,Minneapolis,Minnesota,Minnesota,0.6793797016143799
city-in-state,Akron,Ohio,Wichita,Kansas,Kansas,0.744239091873169
city-in-state,Akron,Ohio,Arlington,Texas,Texas,0.5470930337905884
city-in-state,Akron,Ohio,Bakersfield,California,California,0.6845438480377197
city-in-state,Akron,Ohio,Tampa,Florida,Florida,0.7557308077812195
city-in-state,Akron,Ohio,Anaheim,California,California,0.5676127076148987
city-in-state,Amarillo,Texas,Glendale,California,Arizona,0.5471664667129517
city-in-state,Amarillo,Texas,Tallahassee,Florida,Florida,0.7418993711471558
city-in-state,Amarillo,Texas,Huntsville,Alabama,Alabama,0.6707296371459961
city-in-state,Amarillo,Texas,Worcester,Massachusetts,Massachusetts,0.655243456363678
city-in-state,Amarillo,Texas,Chicago,Illinois,Illinois,0.6131336688995361
city-in-state,Amarillo,Texas,Philadelphia,Pennsylvania,New_Jersey,0.6302083730697632
city-in-state,Amarillo,Texas,Phoenix,Arizona,Arizona,0.6236549615859985
city-in-state,Amarillo,Texas,Jacksonville,Florida,Florida,0.6561170816421509
city-in-state,Amarillo,Texas,Indianapolis,Indiana,Indiana,0.639136552810669
city-in-state,Amarillo,Texas,Detroit,Michigan,Michigan,0.6627684831619263
city-in-state,Amarillo,Texas,Memphis,Tennessee,Tennessee,0.6930171847343445
city-in-state,Amarillo,Texas,Boston,Massachusetts,Massachusetts,0.6348132491111755
city-in-state,Amarillo,Texas,Seattle,Washington,Oregon,0.5325544476509094
city-in-state,Amarillo,Texas,Denver,Colorado,Colorado,0.641655683517456
city-in-state,Amarillo,Texas,Baltimore,Maryland,Maryland,0.6660393476486206
city-in-state,Amarillo,Texas,Nashville,Tennessee,Tennessee,0.7103225588798523
city-in-state,Amarillo,Texas,Louisville,Kentucky,Kentucky,0.7049098610877991
city-in-state,Amarillo,Texas,Milwaukee,Wisconsin,Wisconsin,0.6608499884605408
city-in-state,Amarillo,Texas,Portland,Oregon,Oregon,0.6407064199447632
city-in-state,Amarillo,Texas,Tucson,Arizona,Arizona,0.7154343128204346
city-in-state,Amarillo,Texas,Fresno,California,California,0.653133749961853
city-in-state,Amarillo,Texas,Sacramento,California,California,0.6954131722450256
city-in-state,Amarillo,Texas,Mesa,Arizona,Arizona,0.581514835357666
city-in-state,Amarillo,Texas,Atlanta,Georgia,Georgia,0.5911019444465637
city-in-state,Amarillo,Texas,Omaha,Nebraska,Nebraska,0.6440984606742859
city-in-state,Amarillo,Texas,Miami,Florida,Florida,0.6629530191421509
city-in-state,Amarillo,Texas,Tulsa,Oklahoma,Oklahoma,0.7440669536590576
city-in-state,Amarillo,Texas,Oakland,California,OAKLAND_Calif._KGO,0.5433725118637085
city-in-state,Amarillo,Texas,Cleveland,Ohio,Ohio,0.6234855055809021
city-in-state,Amarillo,Texas,Minneapolis,Minnesota,Minnesota,0.6802476048469543
city-in-state,Amarillo,Texas,Wichita,Kansas,Kansas,0.7604800462722778
city-in-state,Amarillo,Texas,Bakersfield,California,California,0.7104787230491638
city-in-state,Amarillo,Texas,Tampa,Florida,Florida,0.7551882863044739
city-in-state,Amarillo,Texas,Anaheim,California,Troy_Glaus_3b,0.5584337711334229
city-in-state,Amarillo,Texas,Honolulu,Hawaii,Hawaii,0.6999078989028931
city-in-state,Glendale,California,Tallahassee,Florida,Florida,0.6158106923103333
city-in-state,Glendale,California,Huntsville,Alabama,Alabama,0.6328915953636169
city-in-state,Glendale,California,Worcester,Massachusetts,Massachusetts,0.6474118828773499
city-in-state,Glendale,California,Chicago,Illinois,San_Francisco,0.573722779750824
city-in-state,Glendale,California,Houston,Texas,Texas,0.6468133926391602
city-in-state,Glendale,California,Philadelphia,Pennsylvania,New_Jersey,0.5877022743225098
city-in-state,Glendale,California,Phoenix,Arizona,Southern_California,0.5387489199638367
city-in-state,Glendale,California,Dallas,Texas,Texas,0.6323215365409851
city-in-state,Glendale,California,Jacksonville,Florida,North_Carolina,0.6181324124336243
city-in-state,Glendale,California,Indianapolis,Indiana,Indiana,0.5872359871864319
city-in-state,Glendale,California,Austin,Texas,Texas,0.627709686756134
city-in-state,Glendale,California,Detroit,Michigan,Michigan,0.5916639566421509
city-in-state,Glendale,California,Memphis,Tennessee,Tennessee,0.6009185910224915
city-in-state,Glendale,California,Boston,Massachusetts,Massachusetts,0.6495903134346008
city-in-state,Glendale,California,Seattle,Washington,San_Francisco,0.6078768372535706
city-in-state,Glendale,California,Denver,Colorado,Colorado,0.6265740990638733
city-in-state,Glendale,California,Baltimore,Maryland,Maryland,0.6628655195236206
city-in-state,Glendale,California,Nashville,Tennessee,Tennessee,0.590453565120697
city-in-state,Glendale,California,Louisville,Kentucky,Kentucky,0.6779189705848694
city-in-state,Glendale,California,Milwaukee,Wisconsin,Wisconsin,0.6124652028083801
city-in-state,Glendale,California,Portland,Oregon,Oregon,0.6568732857704163
city-in-state,Glendale,California,Tucson,Arizona,Southern_California,0.6081927418708801
city-in-state,Glendale,California,Mesa,Arizona,Nevada,0.5444175004959106
city-in-state,Glendale,California,Atlanta,Georgia,North_Carolina,0.5470481514930725
city-in-state,Glendale,California,Omaha,Nebraska,Nebraska,0.5682530999183655
city-in-state,Glendale,California,Miami,Florida,Florida,0.6157808899879456
city-in-state,Glendale,California,Tulsa,Oklahoma,Oklahoma,0.6483837962150574
city-in-state,Glendale,California,Cleveland,Ohio,Ohio,0.5552148818969727
city-in-state,Glendale,California,Minneapolis,Minnesota,Minnesota,0.6029917597770691
city-in-state,Glendale,California,Wichita,Kansas,Kansas,0.6672350168228149
city-in-state,Glendale,California,Arlington,Texas,Texas,0.5738862156867981
city-in-state,Glendale,California,Tampa,Florida,Florida,0.6779587864875793
city-in-state,Glendale,California,Honolulu,Hawaii,Hawaii,0.6887426972389221
city-in-state,Glendale,California,Pittsburgh,Pennsylvania,Pennsylvania,0.5749316811561584
city-in-state,Tallahassee,Florida,Huntsville,Alabama,Alabama,0.6236368417739868
city-in-state,Tallahassee,Florida,Worcester,Massachusetts,Massachusetts,0.6012693643569946
city-in-state,Tallahassee,Florida,Chicago,Illinois,Illinois,0.5895937085151672
city-in-state,Tallahassee,Florida,Houston,Texas,Texas,0.6475026607513428
city-in-state,Tallahassee,Florida,Philadelphia,Pennsylvania,Philly,0.6430042386054993
city-in-state,Tallahassee,Florida,Phoenix,Arizona,Arizona,0.6293997764587402
city-in-state,Tallahassee,Florida,Dallas,Texas,Texas,0.6281413435935974
city-in-state,Tallahassee,Florida,Indianapolis,Indiana,Indiana,0.6276375651359558
city-in-state,Tallahassee,Florida,Austin,Texas,Texas,0.6880647540092468
city-in-state,Tallahassee,Florida,Detroit,Michigan,Michigan,0.6560838222503662
city-in-state,Tallahassee,Florida,Memphis,Tennessee,Tennessee,0.616194486618042
city-in-state,Tallahassee,Florida,Boston,Massachusetts,Massachusetts,0.589393675327301
city-in-state,Tallahassee,Florida,Seattle,Washington,San_Diego,0.5443685054779053
city-in-state,Tallahassee,Florida,Denver,Colorado,Colorado,0.7184380888938904
city-in-state,Tallahassee,Florida,Baltimore,Maryland,Maryland,0.6240060329437256
city-in-state,Tallahassee,Florida,Nashville,Tennessee,Tennessee,0.6209880113601685
city-in-state,Tallahassee,Florida,Louisville,Kentucky,Kentucky,0.6611329913139343
city-in-state,Tallahassee,Florida,Milwaukee,Wisconsin,Wisconsin,0.6240842342376709
city-in-state,Tallahassee,Florida,Portland,Oregon,Oregon,0.616184413433075
city-in-state,Tallahassee,Florida,Tucson,Arizona,Arizona,0.7599260807037354
city-in-state,Tallahassee,Florida,Fresno,California,San_Diego,0.640525221824646
city-in-state,Tallahassee,Florida,Sacramento,California,California,0.7132123112678528
city-in-state,Tallahassee,Florida,Mesa,Arizona,Arizona,0.607439398765564
city-in-state,Tallahassee,Florida,Atlanta,Georgia,Altanta,0.5747403502464294
city-in-state,Tallahassee,Florida,Omaha,Nebraska,Nebraska,0.5972355008125305
city-in-state,Tallahassee,Florida,Tulsa,Oklahoma,Oklahoma,0.7051624059677124
city-in-state,Tallahassee,Florida,Oakland,California,San_Diego,0.6157748699188232
city-in-state,Tallahassee,Florida,Cleveland,Ohio,Ohio,0.59772127866745
city-in-state,Tallahassee,Florida,Minneapolis,Minnesota,Minnesota,0.7121747732162476
city-in-state,Tallahassee,Florida,Wichita,Kansas,Kansas,0.7011361718177795
city-in-state,Tallahassee,Florida,Arlington,Texas,Texas,0.544520378112793
city-in-state,Tallahassee,Florida,Bakersfield,California,California,0.6485670208930969
city-in-state,Tallahassee,Florida,Anaheim,California,Troy_Glaus_3b,0.5857347249984741
city-in-state,Tallahassee,Florida,Honolulu,Hawaii,Hawaii,0.7163591980934143
city-in-state,Tallahassee,Florida,Pittsburgh,Pennsylvania,Philadelphia,0.6100826263427734
city-in-state,Tallahassee,Florida,Lexington,Kentucky,Kentucky,0.6071102619171143
city-in-state,Huntsville,Alabama,Worcester,Massachusetts,Massachusetts,0.6150241494178772
city-in-state,Huntsville,Alabama,Chicago,Illinois,Illinois,0.6620364785194397
city-in-state,Huntsville,Alabama,Houston,Texas,Texas,0.6404749751091003
city-in-state,Huntsville,Alabama,Philadelphia,Pennsylvania,Philly,0.6419299840927124
city-in-state,Huntsville,Alabama,Phoenix,Arizona,Arizona,0.6635878682136536
city-in-state,Huntsville,Alabama,Dallas,Texas,Texas,0.6109094023704529
city-in-state,Huntsville,Alabama,Jacksonville,Florida,Florida,0.6852473616600037
city-in-state,Huntsville,Alabama,Indianapolis,Indiana,Indiana,0.6504958868026733
city-in-state,Huntsville,Alabama,Austin,Texas,Texas,0.6479989290237427
city-in-state,Huntsville,Alabama,Detroit,Michigan,Michigan,0.6792799830436707
city-in-state,Huntsville,Alabama,Memphis,Tennessee,Tennessee,0.6708219647407532
city-in-state,Huntsville,Alabama,Boston,Massachusetts,Massachusetts,0.6355971097946167
city-in-state,Huntsville,Alabama,Seattle,Washington,Oregon,0.637826144695282
city-in-state,Huntsville,Alabama,Denver,Colorado,Colorado,0.6658532023429871
city-in-state,Huntsville,Alabama,Baltimore,Maryland,Maryland,0.671816885471344
city-in-state,Huntsville,Alabama,Nashville,Tennessee,Tennessee,0.7225468158721924
city-in-state,Huntsville,Alabama,Louisville,Kentucky,Kentucky,0.7363417744636536
city-in-state,Huntsville,Alabama,Milwaukee,Wisconsin,Wisconsin,0.6728284955024719
city-in-state,Huntsville,Alabama,Portland,Oregon,Oregon,0.7151034474372864
city-in-state,Huntsville,Alabama,Tucson,Arizona,Arizona,0.7393056154251099
city-in-state,Huntsville,Alabama,Fresno,California,Oregon,0.6095261573791504
city-in-state,Huntsville,Alabama,Sacramento,California,California,0.6446718573570251
city-in-state,Huntsville,Alabama,Mesa,Arizona,Arizona,0.5610231757164001
city-in-state,Huntsville,Alabama,Atlanta,Georgia,Georgia,0.6362200975418091
city-in-state,Huntsville,Alabama,Omaha,Nebraska,Nebraska,0.6995941996574402
city-in-state,Huntsville,Alabama,Miami,Florida,Florida,0.6978799700737
city-in-state,Huntsville,Alabama,Tulsa,Oklahoma,Oklahoma,0.7439841628074646
city-in-state,Huntsville,Alabama,Oakland,California,San_Diego,0.5446608066558838
city-in-state,Huntsville,Alabama,Cleveland,Ohio,Ohio,0.6366471648216248
city-in-state,Huntsville,Alabama,Minneapolis,Minnesota,Minnesota,0.6757476329803467
city-in-state,Huntsville,Alabama,Wichita,Kansas,Kansas,0.7955276966094971
